occurrenceID,institutionCode,catalogNumber,sex,scientificName,country,verbatime,recordedBy,lifeStage,bibliographicCitation,AssociatedTaxa,TypeStatus,kingdom,class,order,family,rank,scientificNameAuthorship,genus,specificEpithet,eventDate,verbatimEventDate,decimalLatitude,decimalLongitude,coordinatuncertantyinmeters,habitat,minimumElevationInMeters,maximumElevationInMeters,stateProvince,county,municipality,locationRemarks,samplingprotocol,Column,rights,rightsHolder
3418de1f-8117-4739-83d7-226dc3ab95e0,UNHC,,,Harpalus rufipes,USA,"USA: Boalsburg, PA, September 15, 2016 ex: Harpalus (Pseudoophonus rufipes) eggs collected in gravel infested by crabgrass, Digitaria sp.",I. Mikó,egg,,"""host of"":""Trimorus mandibularis""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
b80b2d79-0e37-4e32-9940-d7c08115fd1e,UNHC,,,Harpalus rufipes,USA,"USA: Boalsburg, PA, September 15, 2016 ex: Harpalus (Pseudoophonus rufipes) eggs collected in gravel infested by crabgrass, Digitaria sp.",I. Mikó,egg,,"""host of"":""Trimorus mandibularis""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
8bbaab1f-953e-41b2-96dd-a0f5e2f7b7d1,,,,Parena nigrolineata,India,"INDIA: Kayangulam, 12.I.1984, CPCRI(RS)",,egg,"Mikó, I., Masner, L., Deans, A. R. 2010. World revision of Xenomerus Walker (Hymenoptera: Platygastroidea, Platygastridae). Zootaxa 2708:1–73.","""host of"":""Xenomerus orientalis""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
5ede4a1c-d4e0-4075-b0d7-8470ba66852b,BMNH,,male,Xenomerus orientalis,India,"INDIA: Kayangulam, 12.I.1984, CPCRI(RS), reared from eggs of Parena nigrolineata (Coleoptera), Bio.30.C.I.E.A. 15801",,adult,"Mikó, I., Masner, L., Deans, A. R. 2010. World revision of Xenomerus Walker (Hymenoptera: Platygastroidea, Platygastridae). Zootaxa 2708:1–73.","""parasitoid of"":""Parena nigrolineata""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
116f221f-3404-4683-a146-fefa87217f66,BMNH,,male,Xenomerus orientalis,India,"INDIA: Kayangulam, 12.I.1984, CPCRI(RS), reared from eggs of Parena nigrolineata (Coleoptera), Bio.30.C.I.E.A. 15801",,adult,"Mikó, I., Masner, L., Deans, A. R. 2010. World revision of Xenomerus Walker (Hymenoptera: Platygastroidea, Platygastridae). Zootaxa 2708:1–73.","""parasitoid of"":""Parena nigrolineata""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
ec0021ca-9474-4a77-9ccd-83d764cd8d21,,,,Chlaenius impuctifrons,USA,"Dr. Riley in June, 1884, Washington, D.C.",,egg,"Ashmead, W. H. 1893. A monograph of North American Proctotrypidae. Bulletin of the United States National Museum 45:1–472.","""host of"":""Trimorus caraborum""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
95fb66aa-0539-4086-a866-376dcf2868df,,,,Xenomerus ergenna,Italy,"Italy: Perugia, Monte Peglia, 500-600 m a.s.l.",,egg,"Bin, F. 1983. New biological and taxonomical records in Xenomerus spp. (Hymenoptera, Scelionidae). Frustula Entomologica 3:183–188.","""parasitoid of"":""Dromius sp.""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
addd6af6-9af4-4f98-8986-35785e6e1aea,,,,Xenomerus ergenna,Italy,"Italy: Perugia, Monte Peglia, 500-600 m a.s.l.",,,"Bin, F. 1983. New biological and taxonomical records in Xenomerus spp. (Hymenoptera, Scelionidae). Frustula Entomologica 3:183–188.","""parasitoid of"":""Dromius sp.""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
aaa317bd-a859-4921-9f45-c05640a58461,,,,Dromius sp.,Italy,"Italy: Perugia, Monte Peglia, 500-600 m a.s.l.",,egg,"Bin, F. 1983. New biological and taxonomical records in Xenomerus spp. (Hymenoptera, Scelionidae). Frustula Entomologica 3:183–188.
","""host of"":""Xenomerus ergenna""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
53f7ec65-ae1b-4668-a67a-0e32d240f41b,,,,Dromius sp.,Italy,"Italy: Perugia, Monte Peglia, 500-600 m a.s.l.",,egg,"Bin, F. 1983. New biological and taxonomical records in Xenomerus spp. (Hymenoptera, Scelionidae). Frustula Entomologica 3:183–188.
","""host of"":""Xenomerus ergenna""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
e1c69be2-18e0-45dd-9a7f-8d421410c4f3,,,,Amara sp.,Ukraine,Ukraine,,egg,"Telenga, N. A. 1959. New egg parasites of Zabrus tenebrioides and other Carabidae, Teleas caraboides sp. nov. (Scelionidae, Hymenoptera). Dopovidi Akademiï nauk URSR  1959(2): 214–216.","""host of"":""Teleas rugosus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
02944391-7dab-4743-a3bf-8efceb428131,,,,Teleas rugosus ,Ukraine,Ukraine,,adult,"Telenga, N. A. 1959. New egg parasites of Zabrus tenebrioides and other Carabidae, Teleas caraboides sp. nov. (Scelionidae, Hymenoptera). Dopovidi Akademiï nauk URSR  1959(2): 214–216.","""parasitoid of"":""Amara sp.""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
5916162f-df47-4e64-b1e9-7e3b90e701d3,,,,Teleas rugosus ,Ukraine,Ukraine,,adult,"Telenga, N. A. 1959. New egg parasites of Zabrus tenebrioides and other Carabidae, Teleas caraboides sp. nov. (Scelionidae, Hymenoptera). Dopovidi Akademiï nauk URSR  1959(2): 214–216.","""parasitoid of"":""Harpalus sp.""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
ffa4ac11-b57e-494a-92f9-6765e3f61de1,,,,Harpalus sp.,Ukraine,Ukraine,,egg,"Telenga, N. A. 1959. New egg parasites of Zabrus tenebrioides and other Carabidae, Teleas caraboides sp. nov. (Scelionidae, Hymenoptera). Dopovidi Akademiï nauk URSR  1959(2): 214–216.","""host of"":""Teleas sp.""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
edad12ce-d31f-47d9-8b6d-eeccf12164cc,,,,Zabrus tenebrioides,Ukraine,Ukraine,,egg,"Telenga, N. A. 1959. New egg parasites of Zabrus tenebrioides and other Carabidae, Teleas caraboides sp. nov. (Scelionidae, Hymenoptera). Dopovidi Akademiï nauk URSR  1959(2): 214–216.","""host of"":""Teleas rugosus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
86b69254-df8a-4608-9276-76c1dea9d8ba,,,,Harpalus sp.,Ukraine,Ukraine,,egg,"Telenga, N. A. 1959. New egg parasites of Zabrus tenebrioides and other Carabidae, Teleas caraboides sp. nov. (Scelionidae, Hymenoptera). Dopovidi Akademiï nauk URSR  1959(2): 214–216.","""host of"":""Teleas sp.""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
e978687a-fdb8-408c-88de-f5ee0373086a,,,,Scalenus hemipterus,Indonesia,"JAVA, Buitenzorg, 1.11.1936. C. Franssen",C. Franssen,egg,"Franssen, H. 1937. The life-history of Nothopeus hemipterus Oliv. and its control. Landbouw [Buitenzorg] 13, no. 12: 569–586.","""host of"":""Ooencyrtus alboantennatus""",,Animalia,Insecta,Coleoptera,Cerambycidae,species,(Olivier 1795),Scalenus,hemipterus,1936-11,1936-1,-6.60053,106.79606,3000,,,,,,,,,,,
6020bfe0-03ff-4c7b-b7c8-09aa59dfe29d,,,,Parena nigrolineata,India,"INDIA: Kayangulam, 12.I.1984, CPCRI(RS)",,egg,"Mikó, I., Masner, L., Deans, A. R. 2010. World revision of Xenomerus Walker (Hymenoptera: Platygastroidea, Platygastridae). Zootaxa 2708:1–73.","""host of"":""Xenomerus orientalis""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
,,,,Scalenus hemipterus,Indonesia,"JAVA, Buitenzorg, 1.11.1936. C. Franssen",C. Franssen,egg,"Franssen, H. 1937. The life-history of Nothopeus hemipterus Oliv. and its control. Landbouw [Buitenzorg] 13, no. 12: 569–586.","""host of"":""Ooencyrtus alboantennatus""",,Animalia,Insecta,Coleoptera,Cerambycidae,species,,,,,,,,,,,,,,,,,,,
f58e38ef-8bee-4dee-9a82-9c162cb2e43f,CNCI,,male,Xenomerus orientalis,India,"INDIA: Kayangulam, 12.I.1984, CPCRI(RS), reared from eggs of Parena nigrolineata (Coleoptera), Bio.30.C.I.E.A. 15801",,adult,"Mikó, I., Masner, L., Deans, A. R. 2010. World revision of Xenomerus Walker (Hymenoptera: Platygastroidea, Platygastridae). Zootaxa 2708:1–73.","""parasitoid of"":""Parena nigrolineata""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
6167ff5f-94f8-4162-bc72-579c324cf0ef,CNCI,,female,Xenomerus orientalis,India,"INDIA: Kayangulam, 12.I.1984, CPCRI(RS), reared from eggs of Parena nigrolineata (Coleoptera), Bio.30.C.I.E.A. 15801",,adult,"Mikó, I., Masner, L., Deans, A. R. 2010. World revision of Xenomerus Walker (Hymenoptera: Platygastroidea, Platygastridae). Zootaxa 2708:1–73.","""parasitoid of"":""Parena nigrolineata""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
728b3a52-869c-420f-81ad-cb45d87c82a0,,,male,Trimorus caraborum,USA,"Dr. Riley in June, 1884, from the eggs of a Carabid beetle
(Chlaenius impuctifrons), Washington, D.C.",,adult,"Ashmead, W. H. 1893. A monograph of North American Proctotrypidae. Bulletin of the United States National Museum 45:1–472.","""parasitoid of"":""Chlaenius impuctifrons""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
2f631783-3104-4501-9dad-09e11723ecba,,,,Chlaenius impunctifrons,USA,"Dr. Riley in June, 1884, Washington, D.C.",,egg,"Ashmead, W. H. 1893. A monograph of North American Proctotrypidae. Bulletin of the United States National Museum 45:1–472.","""host of"":""Trimorus caraborum""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
0965d5eb-1e68-493f-941a-d3fade5af7ea,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
c6c6d117-6f13-4b00-8200-93ee4e2e96ec,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
69272c64-bea1-49ed-98b1-03954ac6a7c4,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
644765c6-02b2-4acb-b24d-a212a0bcb042,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
214f7768-5733-4887-9462-01080ed09905,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
64034b20-360d-49e4-9b89-29dc8bc0e3cc,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
21e213b9-d6c8-4980-ad77-b686d483f35f,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
bc735286-73a8-40a2-ac7a-8f1d9e9aeb55,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
3051df8e-9f10-498c-b724-03056e9fed82,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
4d9fb9e0-c06f-4b7a-ae8f-169e46f7c214,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
d4669689-d120-437f-8e6d-b41c63c4e540,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
1e01654b-d36b-4085-8a7c-552b3422677a,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
fa3502b0-178c-4a5f-86d8-346e6808782f,,,,Teleas lamellatus,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,adult,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""parasitoid of"":""Zabrus tenebrioides""",,Animalia,Insecta,Hymenoptera,Scelionidae,species,,,,,,,,,,,,,,,,,,,
d7f5554a-6d7b-44a7-af89-a83515fff0ef,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
fcfac375-d2f0-49f8-87df-7df4ca136e47,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
bf6aa74b-9eef-4eda-a4ed-d3c1476885b5,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
d24f015d-5995-47da-a778-72d640f99e19,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
b0ede3a0-d773-4c15-8947-e44b0f4236df,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
0b254058-6302-4d8f-9e42-5d5c092b2ed7,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
65715315-3dfb-429d-800e-1464e5a4c74c,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
f530acf5-913d-40cd-8c25-404ea4223238,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
4e7f46f0-948f-4594-b9cb-31c058c38532,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
637b3ef9-1627-423b-a61c-a73cc0d7b6c0,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
4d6f37f2-b9b1-483b-ba47-05496bfb2ec1,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
3c5ccf66-bd88-445a-817e-f18d6be43c26,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
ed766186-1453-4199-a898-2796413087c1,,,,Zabrus tenebrioides,Hungary,"HUNGARY, Móriczhida, 2005 August-September, Maize field (planted after winter cereal seedlings were whiped out by Zabrus larvae in the spring of 2005)",I. Mikó and G. Melika,egg,"Mikó, I., Kononova, S. V., Melika, G. 2005. Proceedings of the 25 th Jubellee Assembly of East Palaearctic Regional Section of IOBC. In: Budapest: Budapest-Pushkino, 149–156.","""host of"":""Teleas lamellatus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,,,,,,,,,,,,,,
31a47910-9cc6-11eb-a8b3-0242ac130003,,,,Acylophorus wagenshieberi,Poland,"POLAND, Polesie National Park, Krugle Bagno aquatic peatland complex, April–October 1994–2000 
",,egg,"Staniec, B., 2005. Description of the developmental stages of Atanygnathus terminalis (Erichson, 1839) (Coleoptera, Staphylinidae, Staphylininae), with comments on its biology. Deutsche Entomologische Zeitschrift 52(2): 173–190.","""host of"":""Trimorus fulvimanus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,51.424722,23.037222,,,,,,,,,,,,
31a47ba4-9cc6-11eb-a8b3-0242ac130003,,,,Acylophorus wagenshieberi,Poland,"POLAND, Polesie National Park, Krugle Bagno aquatic peatland complex, April–October 1994–2000 
",,egg,"Staniec, B., 2005. Description of the developmental stages of Atanygnathus terminalis (Erichson, 1839) (Coleoptera, Staphylinidae, Staphylininae), with comments on its biology. Deutsche Entomologische Zeitschrift 52(2): 173–190.","""host of"":""Trimorus fulvimanus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,51.424722,23.037222,,,,,,,,,,,,
31a47c94-9cc6-11eb-a8b3-0242ac130003,,,,Acylophorus wagenshieberi,Poland,"POLAND, Polesie National Park, Krugle Bagno aquatic peatland complex, April–October 1994–2000 
",,egg,"Staniec, B., 2005. Description of the developmental stages of Atanygnathus terminalis (Erichson, 1839) (Coleoptera, Staphylinidae, Staphylininae), with comments on its biology. Deutsche Entomologische Zeitschrift 52(2): 173–190.","""host of"":""Trimorus fulvimanus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,51.424722,23.037222,,,,,,,,,,,,
31a47d5c-9cc6-11eb-a8b3-0242ac130003,,,,Acylophorus wagenshieberi,Poland,"POLAND, Polesie National Park, Krugle Bagno aquatic peatland complex, April–October 1994–2000 
",,egg,"Staniec, B., 2005. Description of the developmental stages of Atanygnathus terminalis (Erichson, 1839) (Coleoptera, Staphylinidae, Staphylininae), with comments on its biology. Deutsche Entomologische Zeitschrift 52(2): 173–190.","""host of"":""Trimorus fulvimanus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,51.424722,23.037222,,,,,,,,,,,,
31a48018-9cc6-11eb-a8b3-0242ac130003,,,,Acylophorus wagenshieberi,Poland,"POLAND, Polesie National Park, Krugle Bagno aquatic peatland complex, April–October 1994–2000 
",,egg,"Staniec, B., 2005. Description of the developmental stages of Atanygnathus terminalis (Erichson, 1839) (Coleoptera, Staphylinidae, Staphylininae), with comments on its biology. Deutsche Entomologische Zeitschrift 52(2): 173–190.","""host of"":""Trimorus fulvimanus""",,Animalia,Insecta,Coleoptera,Carabidae,species,,,,,,51.424722,23.037222,,,,,,,,,,,,
